EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Workload_Stress,Workload_SleepHours,Stress_SleepHours,Workload_Bin,CommuteDistance_Encoded,Workload_Stress_Ratio,Stress_SleepHours_Ratio,Total_Workload,CommuteDistance_-1.362887592126172,CommuteDistance_-1.2440767861843371,CommuteDistance_-1.1252659802425022,CommuteDistance_-1.0064551743006673,CommuteDistance_-0.8876443683588325,CommuteDistance_-0.7688335624169976,CommuteDistance_-0.6500227564751627,CommuteDistance_-0.5312119505333278,CommuteDistance_-0.41240114459149296,CommuteDistance_-0.2935903386496581,CommuteDistance_-0.1747795327078232,CommuteDistance_-0.05596872676598833,CommuteDistance_0.06284207917584655,CommuteDistance_0.18165288511768143,CommuteDistance_0.3004636910595163,CommuteDistance_0.41927449700135117,CommuteDistance_0.538085302943186,CommuteDistance_0.6568961088850209,CommuteDistance_0.7757069148268558,CommuteDistance_0.8945177207686907,CommuteDistance_1.0133285267105256,CommuteDistance_1.1321393326523606,CommuteDistance_1.2509501385941952,CommuteDistance_1.3697609445360301,CommuteDistance_1.488571750477865,CommuteDistance_1.6073825564197,CommuteDistance_1.7261933623615349,CommuteDistance_1.8450041683033698
2091.0,Male,31.0,Married,Senior,9.0,Sales,Part-Time,2.0,3.0,3.3,0.024566742092848568,-0.6929008635525359,1.0896839394499822,Public Transport,3.0,16.0,1.0,Master,False,44.5,4.0,3.0,24.299999999999997,8.1,Very Low,0.04661157024793389,-0.03545491630988684,-0.6358732452883579,0.4213498179902949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094.0,Male,48.0,Married,Senior,22.0,HR,Full-Time,3.0,4.0,1.5,1.4536897196095226,0.2470207114458593,-0.10726365040792876,Car,8.0,18.0,4.0,Master,False,51.0,4.0,10.0,34.5,13.8,Very Low,0.031074380165289257,5.884889996534743,-2.302930329234164,1.5934467806474533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2098.0,Male,32.0,Married,Mid,10.0,IT,Contract,3.0,1.0,2.3,-0.6899947466654884,-0.6929008635525359,0.5909557770091857,Car,3.0,12.0,0.0,Master,True,35.0,4.0,2.0,15.2,7.6,Very Low,0.03239669421487603,0.995805870588266,-1.1725088227189915,-0.7919398332088387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.0,Female,41.0,Married,Senior,8.0,Finance,Contract,4.0,2.0,2.7,-1.4045562354238255,-0.6929008635525359,-1.0049743428013629,Walk,6.0,23.0,5.0,Master,False,44.0,4.0,1.0,6.0,6.0,Very Low,0.06380165289256198,2.0270666574864187,0.689471198150739,-3.102431441777724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102.0,Male,37.0,Married,Mid,15.0,Finance,Contract,5.0,5.0,0.9,0.024566742092848568,-0.6929008635525359,-0.2070092828960886,Bike,5.0,15.0,0.0,Bachelor,True,37.5,4.0,3.0,20.4,6.8,Very Low,0.023801652892561982,-0.03545491630988684,3.347197078343317,-0.875343404355776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103.0,Male,37.0,Married,Senior,15.0,Legal,Full-Time,5.0,3.0,1.1,0.7391282308511856,2.12686386144265,0.4912101445210267,Bike,5.0,19.0,2.0,Bachelor,False,47.5,4.0,16.0,30.0,30.0,Very Low,0.04033057851239669,0.34752023573446555,4.329845140284481,3.3572022368148624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106.0,Male,32.0,Married,Senior,2.0,Operations,Contract,3.0,2.0,3.5,0.024566742092848568,-0.6929008635525359,-1.2044656077776816,Car,3.0,25.0,2.0,Bachelor,False,41.0,4.0,3.0,17.4,5.8,Very Low,0.027107438016528925,-0.03545491630988684,0.5752765871050982,-1.8727997292373688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2107.0,Female,31.0,Married,Senior,4.0,Operations,Full-Time,1.0,4.0,1.6,-0.6899947466654884,-0.6929008635525359,-0.2070092828960886,Car,3.0,20.0,4.0,Bachelor,False,42.0,4.0,2.0,13.6,6.8,Very Low,0.05024793388429752,0.995805870588266,3.347197078343317,-1.5899048931141129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109.0,Female,47.0,Married,Senior,9.0,Operations,Full-Time,1.0,5.0,2.1,1.4536897196095226,-0.6929008635525359,1.0896839394499822,Walk,8.0,19.0,3.0,Bachelor,False,44.5,4.0,5.0,40.5,8.1,Very Low,0.06380165289256198,-2.0979764901061926,-0.6358732452883579,1.850472795506969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115.0,Female,40.0,Married,Senior,18.0,Customer Service,Full-Time,5.0,5.0,2.0,0.024566742092848568,1.1869422864442545,-0.10726365040792876,Public Transport,6.0,22.0,5.0,Bachelor,False,49.0,4.0,9.0,20.700000000000003,20.700000000000003,Very Low,0.030413223140495868,0.020697503452965785,-11.065652651162898,1.1042453781291743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2116.0,Male,49.0,Single,Mid,1.0,Finance,Contract,5.0,2.0,3.8,1.4536897196095226,-0.6929008635525359,2.88510532423685,Public Transport,9.0,15.0,0.0,Bachelor,False,30.5,4.0,5.0,49.5,9.9,Very Low,0.03239669421487603,-2.0979764901061926,-0.24016484164079965,3.645894180293837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2119.0,Male,30.0,Married,Senior,8.0,IT,Full-Time,1.0,5.0,1.2,-0.6899947466654884,-0.6929008635525359,0.19197324705654895,Motorbike,2.0,25.0,1.0,Bachelor,True,44.0,4.0,2.0,14.4,7.2,Very Low,0.031074380165289257,0.995805870588266,-3.6093615676515007,-1.1909223631614754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2124.0,Female,53.0,Married,Senior,29.0,Legal,Part-Time,3.0,4.0,2.1,0.024566742092848568,-0.6929008635525359,0.39146451203286775,Public Transport,10.0,18.0,1.0,Bachelor,False,54.5,4.0,3.0,22.200000000000003,7.4,Very Low,0.02809917355371901,-0.03545491630988684,-1.77002216161126,-0.27686960942681954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2125.0,Female,35.0,Single,Senior,13.0,Legal,Full-Time,1.0,4.0,2.1,-1.4045562354238255,-0.6929008635525359,-0.2070092828960886,Public Transport,4.0,15.0,6.0,Bachelor,False,46.5,4.0,1.0,6.8,6.8,Very Low,0.04033057851239669,2.0270666574864187,3.347197078343317,-2.30446638187245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132.0,Male,44.0,Married,Mid,2.0,Legal,Full-Time,5.0,4.0,2.0,-1.4045562354238255,1.1869422864442545,-0.805483077825044,Bike,7.0,15.0,0.0,Bachelor,False,31.0,4.0,3.0,6.2,18.6,Very Low,0.05024793388429752,-1.1833399570320653,-1.473578180093864,-1.023097026804615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134.0,Female,37.0,Married,Senior,15.0,IT,Full-Time,5.0,1.0,0.9,-0.6899947466654884,-0.6929008635525359,0.19197324705654895,Public Transport,5.0,22.0,1.0,Bachelor,True,47.5,4.0,2.0,14.4,7.2,Very Low,0.027107438016528925,0.995805870588266,-3.6093615676515007,-1.1909223631614754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2135.0,Male,44.0,Married,Senior,9.0,IT,Part-Time,3.0,2.0,3.1,0.024566742092848568,-0.6929008635525359,1.1894295719381411,Motorbike,7.0,19.0,8.0,Bachelor,True,44.5,4.0,3.0,24.599999999999998,8.2,Very Low,0.03272727272727273,-0.03545491630988684,-0.5825488783172971,0.5210954504784538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2136.0,Female,57.0,Married,Lead,28.0,Operations,Part-Time,5.0,3.0,2.3,-0.6899947466654884,-0.6929008635525359,-0.30675491538424754,Public Transport,11.0,28.0,9.0,Bachelor,False,64.0,4.0,2.0,13.4,6.7,Very Low,0.02809917355371901,0.995805870588266,2.2588093329927683,-1.6896505256022718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138.0,Female,30.0,Single,Mid,8.0,Legal,Part-Time,5.0,5.0,2.9,-1.4045562354238255,1.1869422864442545,-2.002430667682956,Motorbike,2.0,14.0,0.0,Bachelor,True,34.0,4.0,3.0,5.0,15.0,Very Low,0.05024793388429752,-1.1833399570320653,-0.5927507534682511,-2.220044616662527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142.0,Male,50.0,Married,Senior,27.0,Customer Service,Part-Time,1.0,3.0,0.6,0.7391282308511856,-0.6929008635525359,0.19197324705654895,Public Transport,9.0,19.0,3.0,Bachelor,False,53.5,4.0,4.0,28.8,7.2,Very Low,0.027107438016528925,-1.0667157032080397,-3.6093615676515007,0.23820061435519868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2143.0,Male,40.0,Divorced,Lead,18.0,IT,Part-Time,5.0,4.0,1.6,-0.6899947466654884,1.1869422864442545,0.4912101445210267,Car,6.0,21.0,9.0,Bachelor,False,59.0,4.0,6.0,15.0,22.5,Very Low,0.02809917355371901,-0.5813212267895498,2.4163635406700825,0.9881576842997928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2146.0,Male,39.0,Single,Senior,5.0,IT,Full-Time,4.0,2.0,1.9,-0.6899947466654884,-0.6929008635525359,0.8901926744736642,Car,5.0,20.0,4.0,Bachelor,True,42.5,4.0,2.0,15.8,7.9,Very Low,0.031074380165289257,0.995805870588266,-0.7783717869660621,-0.4927029357443601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2153.0,Male,43.0,Married,Lead,15.0,Operations,Full-Time,1.0,4.0,1.6,-1.4045562354238255,-0.6929008635525359,0.5909557770091857,Public Transport,7.0,26.0,8.0,Bachelor,False,57.5,4.0,1.0,7.6,7.6,Very Low,0.021487603305785124,2.0270666574864187,-1.1725088227189915,-1.5065013219671757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2156.0,Other,33.0,Single,Senior,2.0,Sales,Full-Time,2.0,5.0,1.7,-0.6899947466654884,-0.6929008635525359,0.39146451203286775,Public Transport,3.0,15.0,2.0,Bachelor,False,41.0,4.0,2.0,14.8,7.4,Very Low,0.03239669421487603,0.995805870588266,-1.77002216161126,-0.9914310981851566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2161.0,Male,50.0,Married,Senior,4.0,IT,Full-Time,4.0,5.0,1.3,-0.6899947466654884,-0.6929008635525359,0.7904470419855044,Motorbike,9.0,21.0,7.0,Bachelor,True,42.0,4.0,2.0,15.6,7.8,Very Low,0.030413223140495868,0.995805870588266,-0.8765936563383951,-0.5924485682325199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163.0,Male,52.0,Married,Senior,22.0,Operations,Contract,2.0,4.0,1.4,0.024566742092848568,-0.6929008635525359,-0.10726365040792876,Motorbike,10.0,19.0,7.0,Bachelor,False,51.0,4.0,3.0,20.700000000000003,6.9,Very Low,0.028429752066115702,-0.03545491630988684,6.45979199269457,-0.775597771867616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2164.0,Male,37.0,Single,Mid,15.0,IT,Full-Time,5.0,4.0,2.7,0.7391282308511856,-0.6929008635525359,-0.40650054787240736,Bike,5.0,14.0,0.0,Bachelor,False,37.5,4.0,4.0,26.4,6.6,Very Low,0.05024793388429752,-1.0667157032080397,1.7045508767052755,-0.3602731805737576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170.0,Female,41.0,Single,Lead,12.0,Operations,Full-Time,2.0,5.0,2.3,0.7391282308511856,0.2470207114458593,0.39146451203286775,Bike,6.0,29.0,4.0,Bachelor,False,56.0,4.0,8.0,29.6,14.8,Very Low,0.023801652892561982,2.9921710755861572,0.6310168692739696,1.3776134543299126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172.0,Male,34.0,Single,Senior,9.0,Legal,Part-Time,1.0,4.0,1.5,-0.6899947466654884,-0.6929008635525359,0.4912101445210267,Car,4.0,22.0,6.0,Bachelor,False,44.5,4.0,2.0,15.0,7.5,Very Low,0.03371900826446281,0.995805870588266,-1.4105996585587128,-0.8916854656969977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173.0,Male,38.0,Single,Senior,16.0,IT,Full-Time,3.0,4.0,1.5,-1.4045562354238255,-0.6929008635525359,-1.703193770218478,Bike,5.0,23.0,1.0,Bachelor,True,48.0,4.0,1.0,5.3,5.3,Very Low,0.04033057851239669,2.0270666574864187,0.4068244471505307,-3.8006508691948393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178.0,Male,40.0,Married,Senior,11.0,Sales,Part-Time,5.0,4.0,2.3,-0.6899947466654884,1.1869422864442545,0.39146451203286775,Car,6.0,18.0,4.0,Bachelor,False,45.5,4.0,6.0,14.8,22.200000000000003,Very Low,0.04363636363636364,-0.5813212267895498,3.0320559001591993,0.8884120518116339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186.0,Male,44.0,Married,Senior,22.0,IT,Full-Time,4.0,5.0,0.6,-0.6899947466654884,0.2470207114458593,-0.10726365040792876,Car,7.0,18.0,8.0,Bachelor,True,51.0,4.0,4.0,13.8,13.8,Very Low,0.03239669421487603,-2.7932667663110147,-2.302930329234164,-0.5502376856275579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2192.0,Male,38.0,Married,Senior,16.0,Finance,Full-Time,1.0,5.0,1.7,0.7391282308511856,-0.6929008635525359,0.39146451203286775,Motorbike,5.0,19.0,1.0,Bachelor,False,48.0,4.0,4.0,29.6,7.4,Very Low,0.023801652892561982,-1.0667157032080397,-1.77002216161126,0.4376918793315175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197.0,Female,60.0,Divorced,Senior,24.0,Legal,Full-Time,2.0,4.0,3.2,-1.4045562354238255,-0.6929008635525359,-0.2070092828960886,Public Transport,12.0,23.0,5.0,Bachelor,True,52.0,4.0,1.0,6.8,6.8,Very Low,0.02809917355371901,2.0270666574864187,3.347197078343317,-2.30446638187245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2199.0,Female,53.0,Married,Lead,5.0,Legal,Full-Time,4.0,5.0,1.3,1.4536897196095226,-0.6929008635525359,-0.805483077825044,Public Transport,10.0,28.0,5.0,Bachelor,False,52.5,4.0,5.0,31.0,6.2,Very Low,0.02909090909090909,-2.0979764901061926,0.8602301941385645,-0.04469422176805726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2201.0,Female,57.0,Married,Senior,22.0,Finance,Contract,3.0,5.0,0.4,1.4536897196095226,-0.6929008635525359,-0.10726365040792876,Motorbike,11.0,19.0,7.0,Bachelor,False,51.0,4.0,5.0,34.5,6.9,Very Low,0.030413223140495868,-2.0979764901061926,6.45979199269457,0.653525205649058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205.0,Female,39.0,Divorced,Mid,17.0,IT,Full-Time,5.0,5.0,1.5,0.7391282308511856,-0.6929008635525359,-0.5062461803605663,Car,5.0,11.0,0.0,Bachelor,False,38.5,4.0,4.0,26.0,6.5,Very Low,0.04661157024793389,-1.0667157032080397,1.3687033933327277,-0.4600188130619166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206.0,Female,37.0,Divorced,Senior,15.0,Finance,Full-Time,4.0,1.0,2.7,-1.4045562354238255,-0.6929008635525359,0.5909557770091857,Car,5.0,20.0,7.0,Bachelor,False,47.5,4.0,1.0,7.6,7.6,Very Low,0.030413223140495868,2.0270666574864187,-1.1725088227189915,-1.5065013219671757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2208.0,Female,27.0,Single,Mid,5.0,Marketing,Full-Time,5.0,1.0,2.2,0.024566742092848568,-0.6929008635525359,0.9899383069618232,Public Transport,1.0,15.0,0.0,Bachelor,True,32.5,4.0,3.0,24.0,8.0,Very Low,0.031074380165289257,-0.03545491630988684,-0.6999434792852339,0.3216041855021359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2210.0,Male,40.0,Single,Mid,1.0,Operations,Full-Time,5.0,1.0,1.6,0.024566742092848568,1.1869422864442545,0.6907014094973455,Bike,6.0,15.0,0.0,Bachelor,False,30.5,4.0,9.0,23.1,23.1,Very Low,0.04661157024793389,0.020697503452965785,1.7184593348225343,1.9022104380344484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211.0,Other,30.0,Single,Senior,8.0,Finance,Contract,1.0,5.0,1.2,0.024566742092848568,0.2470207114458593,1.4886664694026197,Car,2.0,25.0,9.0,Bachelor,True,44.0,4.0,6.0,25.5,17.0,Very Low,0.033388429752066115,0.09945215463757104,0.1659342212356344,1.7602539229413277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2213.0,Female,41.0,Divorced,Senior,19.0,Finance,Full-Time,3.0,4.0,1.8,0.024566742092848568,0.2470207114458593,-1.3042112402658406,Car,6.0,20.0,4.0,Bachelor,False,44.0,4.0,6.0,17.1,11.4,Very Low,0.03239669421487603,0.09945215463757104,-0.18940237900795184,-1.0326237867271326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2230.0,Female,30.0,Married,Senior,8.0,Customer Service,Full-Time,5.0,2.0,1.8,-1.4045562354238255,1.1869422864442545,-0.2070092828960886,Public Transport,2.0,21.0,9.0,Bachelor,False,44.0,4.0,3.0,6.8,20.4,Very Low,0.03239669421487603,-1.1833399570320653,-5.733763605054472,-0.4246232318756596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2236.0,Female,31.0,Married,Senior,9.0,Operations,Full-Time,1.0,3.0,4.3,0.024566742092848568,-0.6929008635525359,-0.805483077825044,Bike,3.0,22.0,1.0,Bachelor,False,44.5,4.0,3.0,18.6,6.2,Very Low,0.06380165289256198,-0.03545491630988684,0.8602301941385645,-1.4738171992847313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245.0,Female,28.0,Single,Mid,6.0,Finance,Part-Time,1.0,3.0,2.5,-1.4045562354238255,0.2470207114458593,0.7904470419855044,Car,2.0,13.0,0.0,Bachelor,False,33.0,4.0,2.0,7.8,15.6,Very Low,0.02809917355371901,-5.685985687259601,0.31250760394126653,-0.3670884819924617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248.0,Male,32.0,Divorced,Senior,3.0,Sales,Full-Time,4.0,2.0,2.6,-0.6899947466654884,-0.6929008635525359,-1.3042112402658406,Public Transport,3.0,25.0,1.0,Bachelor,False,41.5,4.0,2.0,11.4,5.7,Very Low,0.03272727272727273,0.995805870588266,0.531279629166959,-2.6871068504838647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2250.0,Male,52.0,Divorced,Lead,28.0,IT,Full-Time,5.0,1.0,2.4,1.4536897196095226,-0.6929008635525359,0.9899383069618232,Motorbike,10.0,26.0,8.0,Bachelor,False,64.0,4.0,5.0,40.0,8.0,Very Low,0.028429752066115702,-2.0979764901061926,-0.6999434792852339,1.75072716301881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2252.0,Male,42.0,Married,Senior,4.0,IT,Contract,5.0,3.0,2.2,-0.6899947466654884,-0.6929008635525359,-1.2044656077776816,Motorbike,6.0,23.0,3.0,Bachelor,False,42.0,4.0,2.0,11.6,5.8,Very Low,0.030413223140495868,0.995805870588266,0.5752765871050982,-2.587361217995706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255.0,Male,32.0,Married,Senior,10.0,Finance,Full-Time,2.0,3.0,2.1,0.7391282308511856,-0.6929008635525359,-0.00751801791976982,Bike,3.0,24.0,2.0,Bachelor,False,45.0,4.0,4.0,28.0,7.0,Very Low,0.06512396694214877,-1.0667157032080397,92.16537697999095,0.03870934937887992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258.0,Female,38.0,Married,Senior,16.0,Finance,Full-Time,5.0,1.0,2.8,-1.4045562354238255,-0.6929008635525359,0.2917188795447079,Walk,5.0,25.0,7.0,Bachelor,False,48.0,4.0,1.0,7.3,7.3,Very Low,0.06380165289256198,2.0270666574864187,-2.3752348914089025,-1.8057382194316534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259.0,Male,44.0,Married,Senior,22.0,Operations,Full-Time,2.0,3.0,0.0,-0.6899947466654884,-0.6929008635525359,1.4886664694026197,Car,7.0,17.0,8.0,Bachelor,False,51.0,4.0,2.0,17.0,8.5,Very Low,0.04363636363636364,0.995805870588266,-0.46545070862322585,0.10577085918459539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260.0,Male,54.0,Married,Senior,7.0,Operations,Part-Time,5.0,3.0,1.9,0.024566742092848568,-0.6929008635525359,-0.5062461803605663,Bike,10.0,20.0,2.0,Bachelor,False,43.5,4.0,3.0,19.5,6.5,Very Low,0.04661157024793389,-0.03545491630988684,1.3687033933327277,-1.1745803018202536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263.0,Female,51.0,Married,Senior,23.0,Marketing,Full-Time,5.0,1.0,0.7,-0.6899947466654884,-0.6929008635525359,-0.6059918128487253,Car,9.0,16.0,3.0,Bachelor,False,51.5,4.0,2.0,12.8,6.4,Very Low,0.03239669421487603,0.995805870588266,1.1434162145502815,-1.9888874230667497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2265.0,Male,49.0,Divorced,Senior,18.0,IT,Full-Time,4.0,2.0,2.0,-1.4045562354238255,0.2470207114458593,0.5909557770091857,Bike,9.0,16.0,4.0,Bachelor,True,49.0,4.0,2.0,7.6,15.2,Very Low,0.0456198347107438,-5.685985687259601,0.4180020242428693,-0.5665797469687804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268.0,Male,31.0,Married,Senior,9.0,IT,Full-Time,4.0,4.0,2.3,1.4536897196095226,0.2470207114458593,1.4886664694026197,Car,3.0,22.0,9.0,Bachelor,True,44.5,4.0,10.0,42.5,17.0,Very Low,0.02809917355371901,5.884889996534743,0.1659342212356344,3.1893769004580017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2273.0,Female,50.0,Married,Lead,4.0,Operations,Part-Time,2.0,1.0,5.0,-0.6899947466654884,0.2470207114458593,1.0896839394499822,Car,9.0,23.0,9.0,Bachelor,False,52.0,4.0,4.0,16.2,16.2,Very Low,0.03272727272727273,-2.7932667663110147,0.22669023767006488,0.646709904230353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2282.0,Male,58.0,Divorced,Lead,1.0,Sales,Full-Time,5.0,3.0,2.7,0.024566742092848568,0.2470207114458593,0.39146451203286775,Public Transport,12.0,29.0,1.0,Bachelor,False,50.5,4.0,6.0,22.200000000000003,14.8,Very Low,0.05024793388429752,0.09945215463757104,0.6310168692739696,0.6630519655715756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285.0,Other,38.0,Single,Senior,8.0,Operations,Full-Time,4.0,4.0,2.6,1.4536897196095226,0.2470207114458593,0.39146451203286775,Walk,5.0,16.0,9.0,Bachelor,False,44.0,4.0,10.0,37.0,14.8,Very Low,0.06512396694214877,5.884889996534743,0.6310168692739696,2.0921749430882497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288.0,Female,37.0,Married,Mid,15.0,Finance,Part-Time,5.0,3.0,3.1,-1.4045562354238255,2.12686386144265,0.19197324705654895,Bike,5.0,14.0,0.0,Bachelor,True,37.5,4.0,4.0,7.2,28.8,Very Low,0.0456198347107438,-0.6603884057772874,11.078959610123107,0.9142808730753733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292.0,Female,48.0,Married,Senior,6.0,Finance,Full-Time,5.0,2.0,1.2,0.024566742092848568,-0.6929008635525359,1.0896839394499822,Bike,8.0,19.0,2.0,Bachelor,False,43.0,4.0,3.0,24.299999999999997,8.1,Very Low,0.01785123966942149,-0.03545491630988684,-0.6358732452883579,0.4213498179902949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295.0,Female,40.0,Married,Lead,12.0,Legal,Full-Time,3.0,2.0,2.8,0.024566742092848568,-0.6929008635525359,0.6907014094973455,Car,6.0,27.0,1.0,Bachelor,False,56.0,4.0,3.0,23.1,7.7,Very Low,0.024793388429752067,-0.03545491630988684,-1.0031843760875003,0.022367288037658195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
