EmpID,Age,Experience,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Gender_Male,Gender_Other,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobLevel_Junior,JobLevel_Lead,JobLevel_Mid,JobLevel_Senior,Dept_Finance,Dept_HR,Dept_IT,Dept_Legal,Dept_Marketing,Dept_Operations,Dept_Sales,EmpType_Full-Time,EmpType_Part-Time,CommuteMode_Car,CommuteMode_Motorbike,CommuteMode_Public Transport,CommuteMode_Walk,Workload_Stress,Workload_SleepHours,Stress_SleepHours,PC1,PC2,PC3,PC4
2356.0,33.0,8.0,2.0,1.0,0.3,1.0,1.0,7.0,24.0,3.0,22.0,7.0,Bachelor,False,44.0,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,7.0,7.0,-2.1486391568639416,0.9147930515407217,-0.8052133324573113,0.984104123282166
2359.0,38.0,3.0,1.0,4.0,2.2,5.0,1.0,8.0,19.0,5.0,15.0,1.0,Bachelor,False,41.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5.0,40.0,8.0,0.7151765524270303,-2.446258681942198,-1.0208485073437394,0.2464670182541866
2370.0,41.0,7.0,3.0,4.0,2.7,4.0,1.0,8.3,27.0,6.0,20.0,4.0,Bachelor,True,43.5,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,4.0,33.2,8.3,0.14371374745463203,-1.6941384223695053,-1.8065067590143997,0.913214678408574
2371.0,51.0,25.0,1.0,2.0,1.6,3.0,1.0,7.6,10.0,9.0,30.0,4.0,Bachelor,False,62.5,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.0,22.799999999999997,7.6,-0.7173309178560631,-0.7391854708584743,-0.3905656360196274,-0.6502505923249069
2374.0,54.0,17.0,4.0,4.0,3.3,2.0,1.0,8.6,16.0,10.0,15.0,9.0,Bachelor,True,48.5,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0,17.2,8.6,-1.1217468317446826,-0.07216272322560094,-1.6842365977157792,-0.4962807984941349
2378.0,54.0,7.0,2.0,5.0,2.2,4.0,1.0,6.5,5.0,10.0,30.0,3.0,Bachelor,False,53.5,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,26.0,6.5,-0.41566539379284423,-1.2746974273314822,0.9562340786826068,-0.6465701780508137
2381.0,34.0,5.0,3.0,2.0,1.8,1.0,2.0,8.5,18.0,4.0,15.0,0.0,Bachelor,True,32.5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,8.5,17.0,-0.7648642715910468,1.6730641149459293,-1.8290456364026815,-0.31462799556395654
2388.0,35.0,13.0,2.0,5.0,2.1,2.0,1.0,8.5,19.0,4.0,16.0,3.0,Bachelor,True,46.5,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2.0,17.0,8.5,-1.1481243889567647,-0.05660079966539524,-1.75375025986764,-0.13356247202582142
2390.0,57.0,23.0,5.0,3.0,2.2,1.0,3.0,6.3,9.0,11.0,29.0,4.0,Bachelor,False,61.5,4.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3.0,6.3,18.9,-0.42648363421108026,2.4933734976184865,0.5953137837739069,-0.3228018754479163
2392.0,27.0,5.0,3.0,3.0,1.5,3.0,3.0,8.6,7.0,1.0,19.0,4.0,Bachelor,True,42.5,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,9.0,25.799999999999997,25.799999999999997,2.223076368632805,0.8695456795861672,-1.0306046779698623,-1.3581173844780934
2396.0,50.0,7.0,1.0,3.0,2.9,3.0,1.0,7.0,2.0,9.0,17.0,4.0,Bachelor,False,43.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3.0,21.0,7.0,-0.8822885003450592,-0.6318343599431261,0.5604550312724992,-1.2434703545171526
2398.0,37.0,12.0,5.0,2.0,3.4,3.0,3.0,6.6,17.0,12.0,25.0,1.0,Bachelor,False,56.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.0,19.799999999999997,19.799999999999997,1.4137176097335757,1.036976998455518,0.28306036890394365,0.6067594807066433
2412.0,37.0,15.0,3.0,5.0,1.5,3.0,1.0,5.5,16.0,5.0,14.0,0.0,Bachelor,False,37.5,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,16.5,5.5,-1.313565068923217,-0.3398907773621599,1.1552893384673826,0.8980772670798215
2420.0,41.0,17.0,4.0,3.0,4.4,4.0,1.0,7.8,26.0,6.0,23.0,3.0,Bachelor,True,48.5,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0,31.2,7.8,-0.014507909978035347,-1.5740844628214945,-1.3070689400712108,1.024815170063872
2422.0,34.0,12.0,2.0,4.0,2.1,5.0,1.0,8.2,9.0,4.0,17.0,7.0,Bachelor,False,46.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,5.0,41.0,8.2,0.7912850346168145,-2.5121554562278368,-0.6769379164473395,-0.9076137611017128
2425.0,44.0,2.0,5.0,5.0,2.3,1.0,1.0,6.0,5.0,7.0,22.0,5.0,Bachelor,True,41.0,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,6.0,6.0,-2.349981745756089,0.9831156705717173,1.0607800477128555,-0.6160981407614576
2431.0,45.0,10.0,5.0,4.0,4.0,5.0,1.0,7.6,7.0,2.0,29.0,6.0,Bachelor,False,55.0,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.0,38.0,7.6,0.5807314584998532,-2.3366447148227745,-0.030818055220836034,-0.8567568602835083
2436.0,29.0,7.0,5.0,5.0,1.2,3.0,1.0,7.6,16.0,2.0,18.0,9.0,Bachelor,True,43.5,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,22.799999999999997,7.6,-0.7206631435658867,-0.7350267993362515,-0.7051628173788216,-0.010615822840626827
2442.0,48.0,15.0,5.0,2.0,2.6,3.0,1.0,6.3,7.0,8.0,21.0,4.0,Bachelor,True,47.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,18.9,6.3,-1.0826993302223558,-0.4966567930165763,0.9184414320885725,-0.40754368330676954
2444.0,34.0,12.0,1.0,4.0,3.1,5.0,1.0,7.3,20.0,4.0,19.0,1.0,Bachelor,False,46.0,4.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,36.5,7.3,0.4676794771184508,-2.239185777235057,-0.4418182144457046,0.6611527189222479
2445.0,25.0,3.0,4.0,2.0,2.3,4.0,1.0,7.0,2.0,1.0,14.0,0.0,Bachelor,True,31.5,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0,28.0,7.0,-0.2552222525536281,-1.397523834560975,0.6665277139788816,-1.1845938493622978
2451.0,33.0,11.0,2.0,5.0,0.9,4.0,2.0,6.8,8.0,3.0,19.0,6.0,Bachelor,False,45.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8.0,27.2,13.6,1.028338896996906,-0.5379888058851389,0.64465170204305,-0.39816650110965446
2452.0,42.0,8.0,5.0,5.0,1.5,3.0,1.0,7.1,17.0,6.0,25.0,2.0,Bachelor,True,54.0,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,21.299999999999997,7.1,-0.8623856396026027,-0.6402536821839544,-0.31463088192768623,0.3123454696735265
2453.0,52.0,11.0,1.0,5.0,2.5,1.0,1.0,7.2,18.0,10.0,21.0,6.0,Bachelor,False,55.5,4.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,7.2,7.2,-2.1029280037594673,0.8943360309148921,-0.6645699456046604,0.2594077859332327
2454.0,35.0,13.0,5.0,2.0,1.8,2.0,1.0,6.6,19.0,4.0,19.0,1.0,Bachelor,False,46.5,4.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0,13.2,6.6,-1.6176418317430068,0.19956836851739812,-0.08583661784065585,0.6815554207714821
2455.0,36.0,13.0,2.0,3.0,4.9,2.0,2.0,7.3,7.0,4.0,25.0,5.0,Bachelor,False,46.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0,14.6,14.6,-0.31732535848141535,0.9215055175045406,-0.04520974971222724,-0.8869865692577756
2457.0,39.0,17.0,1.0,4.0,1.0,4.0,2.0,8.7,19.0,5.0,22.0,2.0,Bachelor,False,48.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,8.0,34.8,17.4,1.7391723851844596,-0.8866890312414345,-1.6621425086256147,-0.07055018569947405
2459.0,50.0,17.0,5.0,1.0,1.7,4.0,1.0,7.3,23.0,9.0,21.0,1.0,Bachelor,False,48.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4.0,29.2,7.3,-0.17161882550742785,-1.4554167271142247,-0.7027653940082915,0.9232040718910761
2469.0,46.0,12.0,1.0,4.0,3.5,2.0,1.0,5.7,3.0,8.0,12.0,0.0,Bachelor,False,36.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,11.4,5.7,-1.8311588957313463,0.3098218679833203,1.5431535558668188,-0.6380288223177002
2470.0,37.0,4.0,1.0,5.0,3.3,1.0,3.0,6.7,10.0,5.0,11.0,0.0,Bachelor,True,32.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,6.7,20.1,-0.29445384056490687,2.504633875584056,0.1817464339152619,-0.3929986013919436
2471.0,54.0,24.0,1.0,4.0,2.7,1.0,1.0,7.0,2.0,6.0,15.0,1.0,Bachelor,True,52.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,7.0,7.0,-2.136420995927922,0.8995445892925716,0.3483096658597345,-1.3612233648268615
2472.0,41.0,19.0,3.0,4.0,1.6,2.0,4.0,7.4,9.0,6.0,10.0,0.0,Bachelor,False,39.5,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,14.8,29.6,1.9655544078341711,2.5748608533913395,-0.19096648163344546,-0.6971124085341062
2473.0,37.0,15.0,5.0,5.0,2.6,1.0,4.0,7.3,12.0,5.0,15.0,9.0,Bachelor,False,47.5,4.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0,7.3,29.2,0.8941729038189606,3.341792405318458,-0.4787567032295872,-0.456107305534755
2476.0,54.0,14.0,2.0,5.0,2.0,2.0,4.0,8.7,23.0,10.0,15.0,5.0,Bachelor,False,47.0,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,8.0,17.4,34.8,2.512186126470946,2.619715104618807,-2.1307117665998803,0.20509447531954153
2478.0,46.0,7.0,1.0,5.0,1.6,4.0,1.0,7.5,13.0,8.0,23.0,6.0,Bachelor,False,53.5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0,30.0,7.5,-0.10255430463733363,-1.5106466749052812,-0.3572387405629633,-0.23013639187712873
2485.0,50.0,11.0,5.0,5.0,1.7,3.0,1.0,5.0,4.0,9.0,28.0,8.0,Bachelor,False,55.5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,15.0,5.0,-1.448067742588649,-0.2541281151746787,2.227448500196772,-0.16483677428863208
2486.0,30.0,8.0,5.0,3.0,2.0,2.0,2.0,7.0,14.0,2.0,11.0,0.0,Bachelor,True,34.0,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.0,14.0,14.0,-0.41328252939257865,0.9506185777497628,-0.1439249225659451,-0.009538410257639175
2489.0,54.0,2.0,4.0,4.0,1.5,4.0,1.0,7.6,3.0,10.0,28.0,2.0,Bachelor,False,51.0,4.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,30.4,7.6,-0.06524518944410036,-1.5417272084026619,0.07768890395902955,-1.3398355983314643
2492.0,52.0,10.0,1.0,2.0,0.4,3.0,1.0,7.8,2.0,10.0,25.0,1.0,Bachelor,False,45.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,23.4,7.8,-0.6564211002089336,-0.7823623683142087,-0.14828864714510226,-1.5896391506773233
2496.0,48.0,26.0,2.0,2.0,0.4,3.0,1.0,8.6,9.0,8.0,19.0,4.0,Bachelor,False,53.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,25.799999999999997,8.6,-0.43444129673426846,-0.9280385932426979,-1.224062370481764,-1.1895673824391673
2497.0,37.0,15.0,5.0,3.0,1.9,4.0,1.0,7.0,12.0,5.0,18.0,3.0,Bachelor,True,47.5,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0,28.0,7.0,-0.26077596207000064,-1.3905927153572708,0.14219907838022447,-0.11853590022183122
2498.0,35.0,3.0,5.0,3.0,1.0,5.0,1.0,6.2,2.0,4.0,15.0,0.0,Bachelor,True,31.5,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,31.0,6.2,0.08962490454415577,-1.9273506888510865,1.494272575494293,-0.773626023345713
2500.0,37.0,15.0,1.0,5.0,2.2,1.0,1.0,7.0,24.0,5.0,16.0,8.0,Bachelor,False,47.5,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,7.0,7.0,-2.1486391568639416,0.9147930515407217,-0.8052133324573113,0.984104123282166
2501.0,40.0,18.0,4.0,3.0,2.8,5.0,1.0,8.8,19.0,6.0,21.0,1.0,Bachelor,False,43.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5.0,44.0,8.8,0.9973956431206782,-2.6821213022699357,-1.7425206861527698,-0.10562430260754456
2503.0,38.0,6.0,1.0,3.0,3.3,2.0,1.0,7.0,15.0,5.0,25.0,8.0,Bachelor,True,43.0,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0,14.0,7.0,-1.5165745705077749,0.1428655696395387,-0.2272448777121374,0.08352847421059997
2513.0,31.0,9.0,4.0,4.0,0.8,4.0,1.0,7.4,27.0,3.0,19.0,4.0,Bachelor,False,44.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,29.6,7.4,-0.1420849036371158,-1.476793693726419,-1.0018978393244196,1.305985994233394
2515.0,38.0,14.0,1.0,2.0,1.2,3.0,2.0,8.4,10.0,5.0,23.0,1.0,Bachelor,False,47.0,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,6.0,25.200000000000003,16.8,0.8247831165598354,-0.0010192219578571125,-1.0517066074197219,-0.9724187483083022
2516.0,42.0,20.0,1.0,5.0,1.7,4.0,2.0,8.6,10.0,6.0,30.0,5.0,Bachelor,False,60.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.0,34.4,17.2,1.7064369043462706,-0.8741731197626439,-1.099192383349448,-0.9855261594709294
2522.0,36.0,5.0,2.0,5.0,1.7,4.0,1.0,6.8,11.0,4.0,11.0,0.0,Bachelor,False,32.5,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,27.2,6.8,-0.32373140247208515,-1.3429869986902883,0.37343392409341924,-0.13785918050814014
2525.0,48.0,4.0,1.0,3.0,2.5,1.0,1.0,8.7,19.0,8.0,20.0,7.0,Bachelor,False,42.0,4.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0,8.7,8.7,-1.7856414192512224,0.7727915245582107,-2.021656267963602,-0.2719481781376157
2526.0,33.0,11.0,5.0,1.0,2.1,5.0,1.0,6.2,2.0,3.0,10.0,0.0,Bachelor,False,35.5,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.0,31.0,6.2,0.08962490454415577,-1.9273506888510865,1.494272575494293,-0.773626023345713
2538.0,34.0,9.0,1.0,5.0,0.4,2.0,2.0,7.3,15.0,4.0,22.0,5.0,Bachelor,False,44.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,14.6,14.6,-0.3217683260945134,0.9270504128675043,-0.46467265819115317,-0.03414020994540219
2540.0,26.0,4.0,5.0,3.0,3.2,1.0,1.0,6.2,12.0,1.0,19.0,3.0,Bachelor,True,42.0,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0,6.2,6.2,-2.3114904150228983,0.9716691049107037,0.5197962082872516,0.04508085577221625
2546.0,42.0,20.0,5.0,1.0,2.4,3.0,1.0,6.1,22.0,6.0,19.0,9.0,Bachelor,True,50.0,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,18.299999999999997,6.1,-1.1474967445309463,-0.44862811211824877,0.30913439829498746,1.2780854394439736
2547.0,40.0,18.0,4.0,5.0,1.8,4.0,2.0,7.6,9.0,6.0,24.0,1.0,Bachelor,False,49.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,30.4,15.2,1.329654081268664,-0.6873270440617667,-0.136215987415823,-0.6473701498353269
2548.0,34.0,8.0,4.0,5.0,0.4,3.0,1.0,5.7,9.0,4.0,14.0,0.0,Bachelor,False,34.0,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,17.1,5.7,-1.2532106222277248,-0.38237456289752375,1.3451334637820418,0.0652945036414518
2566.0,36.0,13.0,1.0,2.0,2.8,2.0,1.0,7.2,28.0,4.0,15.0,2.0,Bachelor,False,46.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,14.4,7.2,-1.4743715041647183,0.12491084900616586,-1.0844419610458638,1.3836019246408593
2570.0,32.0,10.0,4.0,2.0,2.6,2.0,1.0,6.8,4.0,3.0,19.0,1.0,Bachelor,False,45.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,13.6,6.8,-1.559888378754107,0.16220651411365253,0.5250864785018575,-1.0033333863915657
2571.0,47.0,25.0,4.0,2.0,2.8,1.0,1.0,6.9,9.0,8.0,30.0,7.0,Bachelor,True,62.5,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,6.9,6.9,-2.1614980562867085,0.9125455472869685,0.06825651819394604,-0.5724520164962084
2574.0,41.0,19.0,1.0,5.0,2.7,3.0,2.0,6.9,2.0,6.0,20.0,8.0,Bachelor,False,49.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6.0,20.700000000000003,13.8,0.31604850302674425,0.1947434654016866,0.7214511305028792,-1.1636747677039145
2589.0,33.0,11.0,3.0,5.0,0.7,3.0,1.0,7.0,9.0,3.0,17.0,4.0,Bachelor,False,45.5,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3.0,21.0,7.0,-0.8861760970065202,-0.6269825765005328,0.19342498635343927,-0.4972297901188258
2593.0,54.0,14.0,2.0,2.0,1.5,3.0,1.0,8.1,8.0,10.0,30.0,8.0,Bachelor,False,57.0,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,24.299999999999997,8.1,-0.5750530508677099,-0.8346516999311419,-0.7286647079108971,-1.079817679753107
2597.0,28.0,6.0,3.0,5.0,2.2,5.0,2.0,6.6,6.0,2.0,17.0,8.0,Bachelor,False,43.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,33.0,13.2,1.6967724971977067,-1.2415118140309307,1.0807936291229145,-0.4399179399912601
2611.0,37.0,2.0,1.0,5.0,0.4,1.0,3.0,8.3,14.0,5.0,22.0,9.0,Bachelor,True,41.0,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,8.3,24.900000000000002,0.23366533401978598,2.5496753874463307,-1.4725229655193168,-0.673785505168053
2616.0,40.0,1.0,1.0,5.0,2.8,5.0,1.0,8.4,21.0,6.0,16.0,8.0,Bachelor,True,40.5,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,42.0,8.4,0.8551753558705795,-2.5628037682653266,-1.4865503238679865,0.2836329476514142
2626.0,47.0,24.0,4.0,4.0,3.3,3.0,1.0,5.9,5.0,8.0,20.0,1.0,Bachelor,False,52.0,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,17.700000000000003,5.9,-1.194522288387144,-0.4227790126717762,1.3776789984171043,-0.4476708750547777
2627.0,32.0,10.0,3.0,3.0,3.1,5.0,2.0,7.7,16.0,3.0,17.0,9.0,Bachelor,False,45.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10.0,38.5,15.4,2.145032588371799,-1.4995413469307992,-0.45402123610598444,0.13283028841227001
2638.0,37.0,15.0,3.0,5.0,0.2,2.0,1.0,7.5,15.0,5.0,15.0,3.0,Bachelor,True,47.5,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2.0,15.0,7.5,-1.3930173487219222,0.07545263064406678,-0.6661695203508173,-0.13097623442026932
2643.0,51.0,10.0,2.0,4.0,1.8,1.0,1.0,6.8,1.0,9.0,23.0,1.0,Bachelor,False,45.0,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,6.8,6.8,-2.178244552370936,0.915149826475808,0.5746963239261439,-1.382767591876255
2644.0,42.0,20.0,1.0,5.0,2.4,1.0,1.0,7.1,20.0,6.0,15.0,8.0,Bachelor,True,50.0,4.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,7.1,7.1,-2.125228209360067,0.9038714293074364,-0.6824587754711198,0.5151501596936529
2652.0,46.0,3.0,2.0,4.0,0.6,2.0,1.0,7.1,4.0,8.0,16.0,9.0,Bachelor,False,41.5,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2.0,14.2,7.1,-1.485754045682595,0.12175875071636941,0.2617316929186497,-1.1320362115700873
2656.0,37.0,4.0,2.0,5.0,2.2,2.0,1.0,6.6,16.0,5.0,24.0,5.0,Bachelor,False,42.0,4.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,13.2,6.6,-1.615975718888095,0.19748903275628674,0.0714619728389412,0.3617380360293423
2663.0,38.0,4.0,2.0,5.0,1.9,5.0,3.0,7.9,20.0,5.0,20.0,6.0,Bachelor,False,42.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.0,39.5,23.700000000000003,3.7713016142428915,-0.6738043840554365,-0.7118825701857785,0.5420373548657142
2664.0,53.0,4.0,3.0,1.0,2.0,2.0,1.0,8.0,6.0,10.0,21.0,4.0,Bachelor,False,42.0,4.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,16.0,8.0,-1.2644617883713336,0.0018016843652607706,-0.633198390950706,-1.3049330972775592
2666.0,37.0,15.0,5.0,3.0,1.3,5.0,1.0,7.6,28.0,5.0,15.0,2.0,Bachelor,False,47.5,4.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,38.0,7.6,0.5690686685154708,-2.322089364494995,-1.1319081899780161,1.3819648329114727
2668.0,31.0,9.0,5.0,3.0,1.5,2.0,2.0,6.9,8.0,3.0,23.0,6.0,Bachelor,True,44.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.0,13.8,13.8,-0.4406401617659892,0.9545469984950827,0.2601105494816963,-0.6054373148746496
2675.0,38.0,6.0,2.0,3.0,2.2,2.0,1.0,7.5,12.0,5.0,12.0,0.0,Master,False,33.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,15.0,7.5,-1.3913512358670106,0.07337329488295542,-0.50887092967122,-0.4507936191624094
2681.0,51.0,21.0,1.0,3.0,3.0,4.0,1.0,7.8,18.0,9.0,23.0,4.0,Master,False,60.5,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,31.2,7.8,-0.010064942364937352,-1.5796293581844578,-0.887606031592285,0.17196881075149825
2682.0,35.0,4.0,2.0,5.0,1.4,5.0,1.0,7.7,2.0,4.0,15.0,4.0,Master,True,42.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5.0,38.5,7.7,0.6187856995947454,-2.3695931019655943,0.14113724022736335,-1.4337972499614584
2687.0,57.0,8.0,3.0,3.0,1.8,4.0,1.0,7.7,12.0,11.0,21.0,4.0,Master,True,54.0,4.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,30.8,7.7,-0.038488122331974566,-1.5596386154130044,-0.48360785915642657,-0.4240247014189132
2695.0,57.0,15.0,2.0,1.0,1.9,2.0,1.0,8.0,19.0,11.0,23.0,7.0,Master,False,57.5,4.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0,16.0,8.0,-1.2716816107426179,0.010812139330076688,-1.3148256172289603,0.08094223660504793
2702.0,40.0,6.0,1.0,5.0,0.4,4.0,1.0,7.1,4.0,6.0,19.0,2.0,Bachelor,True,43.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,28.4,7.1,-0.2245775887800419,-1.4202870250139101,0.47226099578248587,-1.0150235168480732
2706.0,28.0,6.0,1.0,5.0,2.5,2.0,1.0,7.3,21.0,2.0,21.0,1.0,Bachelor,False,43.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,14.6,7.3,-1.4457724631460873,0.10657647776447829,-0.8051968446545394,0.5944604185163587
