EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
541.0,Female,39.0,Married,Senior,2.0,IT,Full-Time,1.0,3.0,3.1,5.0,1.0,7.7,Walk,2.0,5.0,25.0,3.0,Master,False,41.0,3.0
545.0,Female,55.0,Married,Lead,24.0,Marketing,Full-Time,4.0,1.0,1.0,4.0,5.0,7.0,Car,25.0,11.0,29.0,2.0,Master,False,62.0,3.0
553.0,Female,37.0,Single,Senior,13.0,Marketing,Full-Time,5.0,1.0,0.1,5.0,2.0,6.9,Car,5.0,5.0,15.0,8.0,Master,False,46.5,3.0
571.0,Male,33.0,Single,Senior,7.0,Sales,Part-Time,3.0,2.0,1.0,3.0,4.0,7.4,Public Transport,24.0,3.0,23.0,9.0,Master,True,43.5,3.0
573.0,Male,52.0,Divorced,Lead,10.0,Operations,Full-Time,,3.0,3.2,5.0,2.0,5.7,Car,10.0,10.0,21.0,4.0,Master,False,55.0,3.0
574.0,Female,26.0,Single,Senior,4.0,Finance,Part-Time,2.0,1.0,0.6,4.0,4.0,6.7,Public Transport,11.0,1.0,23.0,3.0,Master,False,42.0,3.0
577.0,Female,44.0,Married,Senior,6.0,Finance,Full-Time,5.0,3.0,3.3,5.0,5.0,6.6,Walk,2.0,7.0,20.0,7.0,Master,False,43.0,3.0
600.0,Other,33.0,Single,Senior,11.0,Finance,Full-Time,3.0,2.0,2.1,3.0,2.0,7.2,Public Transport,20.0,3.0,23.0,6.0,Master,True,45.5,3.0
632.0,Male,41.0,Married,Senior,19.0,Customer Service,Contract,4.0,1.0,0.9,3.0,2.0,5.3,Public Transport,24.0,6.0,16.0,8.0,Master,False,49.5,3.0
639.0,Male,31.0,Single,Senior,9.0,HR,Full-Time,2.0,1.0,0.4,2.0,3.0,7.6,,11.0,3.0,21.0,1.0,Master,False,44.5,3.0
645.0,Female,53.0,Married,Lead,1.0,IT,Part-Time,1.0,4.0,0.7,5.0,2.0,6.8,Car,19.0,10.0,28.0,4.0,Master,False,50.5,3.0
2437.0,Male,34.0,Married,Senior,12.0,Sales,Full-Time,3.0,5.0,0.9,1.0,1.0,7.1,Bike,7.0,4.0,18.0,1.0,Master,False,46.0,3.0
2519.0,Male,38.0,Married,Senior,16.0,Finance,Part-Time,5.0,5.0,1.0,3.0,1.0,7.2,Bike,9.0,5.0,15.0,3.0,Master,False,48.0,
681.0,Female,43.0,Married,Senior,3.0,Marketing,Full-Time,4.0,5.0,0.4,3.0,1.0,5.3,Public Transport,28.0,7.0,22.0,7.0,Master,False,41.5,3.0
685.0,Male,33.0,Married,Mid,,Sales,Full-Time,3.0,1.0,3.6,2.0,2.0,6.1,Motorbike,23.0,3.0,12.0,0.0,Master,False,35.5,3.0
687.0,Male,56.0,Married,Lead,12.0,Legal,Full-Time,2.0,3.0,1.4,4.0,1.0,8.5,Public Transport,6.0,11.0,26.0,8.0,Master,False,56.0,3.0
690.0,Other,41.0,Single,Senior,19.0,Finance,Full-Time,5.0,2.0,3.2,5.0,1.0,6.7,Car,9.0,6.0,19.0,4.0,Master,False,49.5,3.0
693.0,Female,38.0,Married,Senior,9.0,Finance,Full-Time,4.0,1.0,2.8,1.0,2.0,7.1,Public Transport,11.0,5.0,24.0,8.0,Master,False,44.5,3.0
699.0,Male,53.0,Married,Senior,20.0,IT,Full-Time,4.0,1.0,2.5,3.0,1.0,8.0,Public Transport,8.0,10.0,24.0,7.0,Master,False,50.0,3.0
700.0,Female,36.0,Married,Senior,14.0,,Part-Time,4.0,2.0,1.0,3.0,1.0,5.6,Bike,2.0,4.0,15.0,3.0,Master,False,47.0,3.0
702.0,Male,48.0,Married,Mid,2.0,IT,Contract,5.0,1.0,2.1,2.0,2.0,6.3,Car,24.0,8.0,13.0,0.0,Master,True,31.0,3.0
707.0,Female,54.0,Married,Senior,16.0,Marketing,Full-Time,5.0,3.0,1.2,4.0,1.0,5.9,Car,19.0,10.0,21.0,7.0,Master,False,48.0,3.0
711.0,Female,45.0,Married,Senior,10.0,Operations,Part-Time,4.0,5.0,2.3,4.0,4.0,7.3,Motorbike,15.0,7.0,16.0,1.0,Master,True,45.0,3.0
713.0,Other,33.0,Single,Mid,11.0,Legal,Full-Time,3.0,3.0,2.1,1.0,2.0,6.2,Car,19.0,3.0,10.0,0.0,Master,False,35.5,3.0
714.0,Male,50.0,Divorced,Lead,6.0,Finance,Full-Time,5.0,2.0,2.5,4.0,2.0,5.2,Bike,3.0,9.0,29.0,3.0,Master,False,53.0,3.0
718.0,Other,40.0,Single,Mid,6.0,Operations,Full-Time,5.0,2.0,1.0,1.0,3.0,7.4,Car,18.0,6.0,15.0,0.0,Master,False,33.0,3.0
723.0,Male,43.0,Married,Mid,21.0,Finance,Full-Time,2.0,2.0,3.5,3.0,1.0,7.7,Car,24.0,7.0,11.0,0.0,Master,False,40.5,3.0
726.0,Male,50.0,Married,Lead,,Finance,Full-Time,3.0,4.0,2.6,5.0,1.0,5.7,Car,15.0,9.0,29.0,7.0,Master,,57.5,3.0
736.0,Female,54.0,Married,Senior,22.0,Finance,Part-Time,2.0,4.0,2.9,4.0,1.0,6.7,Walk,1.0,10.0,17.0,7.0,Master,False,51.0,3.0
740.0,Male,41.0,Married,Senior,18.0,Finance,Contract,1.0,3.0,1.2,3.0,1.0,7.8,Public Transport,15.0,6.0,17.0,6.0,Master,False,49.0,3.0
742.0,Female,52.0,Married,Lead,28.0,Finance,Full-Time,2.0,5.0,3.4,5.0,1.0,8.2,Motorbike,5.0,10.0,23.0,3.0,Master,False,64.0,3.0
743.0,Other,51.0,Single,Lead,25.0,Finance,Full-Time,5.0,1.0,2.5,2.0,3.0,7.4,Public Transport,27.0,9.0,20.0,7.0,Master,False,62.5,3.0
747.0,Female,30.0,Married,Mid,2.0,Sales,Part-Time,2.0,1.0,1.7,1.0,1.0,6.7,Car,23.0,2.0,14.0,0.0,Master,False,31.0,3.0
752.0,Male,45.0,Married,Lead,12.0,IT,Full-Time,4.0,1.0,3.0,1.0,1.0,6.2,Car,20.0,7.0,22.0,4.0,Master,True,56.0,3.0
754.0,Male,54.0,Married,Senior,12.0,Legal,Part-Time,5.0,1.0,1.4,2.0,1.0,7.0,Car,13.0,10.0,18.0,4.0,Master,False,46.0,3.0
758.0,Other,32.0,Single,Senior,2.0,Operations,Full-Time,4.0,4.0,1.5,1.0,3.0,6.7,Public Transport,11.0,3.0,16.0,7.0,Master,False,41.0,3.0
761.0,Male,46.0,Married,Mid,24.0,IT,Full-Time,4.0,,2.4,1.0,1.0,7.4,Public Transport,22.0,8.0,15.0,0.0,Master,True,42.0,3.0
762.0,Female,31.0,Married,Senior,9.0,Customer Service,Full-Time,2.0,3.0,1.3,4.0,1.0,8.2,Public Transport,13.0,3.0,22.0,6.0,Master,False,44.5,3.0
765.0,Other,38.0,Single,Mid,16.0,Finance,Part-Time,4.0,4.0,0.0,3.0,1.0,5.6,Car,5.0,5.0,15.0,0.0,Master,False,38.0,3.0
766.0,Female,46.0,Married,Senior,24.0,Sales,Full-Time,4.0,2.0,3.3,3.0,1.0,7.7,Public Transport,25.0,8.0,20.0,6.0,Master,False,52.0,3.0
769.0,Female,36.0,Married,Senior,13.0,HR,Part-Time,2.0,4.0,1.9,2.0,3.0,7.8,Public Transport,11.0,4.0,23.0,2.0,Master,False,46.5,3.0
771.0,Male,30.0,Married,Senior,8.0,IT,Full-Time,5.0,4.0,0.4,4.0,2.0,5.4,Walk,2.0,2.0,15.0,2.0,Master,False,44.0,3.0
772.0,Male,35.0,Married,Senior,10.0,Finance,Part-Time,5.0,4.0,1.1,5.0,3.0,6.1,Car,18.0,4.0,19.0,9.0,Master,False,45.0,3.0
774.0,Male,59.0,Divorced,Lead,8.0,IT,Full-Time,3.0,3.0,3.1,3.0,2.0,7.4,Public Transport,16.0,12.0,29.0,6.0,Master,True,54.0,3.0
777.0,Female,37.0,Married,Senior,15.0,Customer Service,Part-Time,1.0,5.0,1.3,1.0,1.0,7.8,Motorbike,20.0,5.0,16.0,8.0,Master,False,47.5,3.0
779.0,Female,40.0,Married,Senior,6.0,Operations,Full-Time,4.0,5.0,2.0,5.0,1.0,,Public Transport,23.0,6.0,23.0,8.0,Master,False,43.0,3.0
785.0,Male,37.0,Married,Senior,15.0,Legal,Part-Time,3.0,2.0,1.0,2.0,1.0,5.4,Public Transport,24.0,5.0,20.0,1.0,Master,False,47.5,3.0
788.0,Male,35.0,Married,Senior,13.0,Finance,Contract,4.0,3.0,1.0,3.0,2.0,5.9,Public Transport,14.0,4.0,19.0,8.0,Master,False,46.5,3.0
795.0,Female,30.0,Divorced,Senior,6.0,Finance,Full-Time,4.0,1.0,4.0,1.0,1.0,6.7,Public Transport,26.0,2.0,19.0,1.0,Master,False,43.0,3.0
798.0,Female,36.0,Single,Senior,14.0,Finance,Part-Time,4.0,4.0,2.8,4.0,4.0,8.3,Car,28.0,4.0,16.0,3.0,Master,False,47.0,3.0
800.0,Male,32.0,Married,,9.0,HR,Full-Time,3.0,2.0,3.2,1.0,4.0,6.3,Bike,1.0,3.0,15.0,5.0,Master,False,44.5,3.0
801.0,Male,33.0,Married,Senior,11.0,Finance,Full-Time,4.0,3.0,1.7,4.0,2.0,6.5,Motorbike,6.0,3.0,25.0,1.0,Master,False,45.5,3.0
807.0,Female,50.0,Married,Senior,23.0,Sales,Full-Time,4.0,4.0,1.6,4.0,1.0,7.7,Public Transport,22.0,9.0,15.0,9.0,Master,False,51.5,3.0
812.0,Female,30.0,Single,Senior,5.0,HR,Full-Time,5.0,2.0,2.2,5.0,1.0,6.6,Car,18.0,2.0,18.0,3.0,Master,False,42.5,3.0
817.0,Male,55.0,Married,Senior,3.0,Marketing,Full-Time,4.0,4.0,2.4,4.0,1.0,8.1,Car,28.0,11.0,16.0,5.0,Master,False,41.5,3.0
821.0,Male,51.0,Married,Lead,14.0,IT,Full-Time,3.0,1.0,3.7,1.0,1.0,6.3,Public Transport,15.0,9.0,20.0,1.0,Master,False,57.0,3.0
827.0,Female,39.0,Single,Mid,17.0,HR,Part-Time,1.0,4.0,0.3,1.0,1.0,6.9,Bike,9.0,5.0,12.0,0.0,Master,False,38.5,3.0
836.0,Female,56.0,Married,Lead,29.0,Legal,Full-Time,4.0,1.0,2.3,1.0,4.0,8.2,Public Transport,8.0,11.0,20.0,6.0,Master,False,64.5,3.0
838.0,Female,50.0,Married,Senior,14.0,Sales,Full-Time,4.0,3.0,1.7,2.0,1.0,6.3,Public Transport,14.0,9.0,18.0,6.0,Master,True,47.0,3.0
840.0,Male,59.0,Married,Lead,25.0,Marketing,Full-Time,4.0,4.0,1.3,3.0,2.0,7.5,Car,17.0,12.0,22.0,1.0,Master,False,62.5,3.0
842.0,Female,33.0,Single,Senior,9.0,Finance,Part-Time,4.0,2.0,2.8,3.0,5.0,8.5,Public Transport,15.0,3.0,20.0,4.0,Master,False,44.5,3.0
845.0,Female,52.0,Divorced,Lead,13.0,Sales,Full-Time,5.0,3.0,3.1,2.0,3.0,7.9,Car,29.0,10.0,30.0,6.0,Master,False,56.5,3.0
846.0,Male,54.0,Married,Senior,13.0,IT,Part-Time,2.0,2.0,2.3,1.0,1.0,7.6,Public Transport,9.0,10.0,22.0,5.0,Master,True,46.5,3.0
850.0,Male,39.0,Married,Senior,17.0,IT,Contract,3.0,4.0,0.9,3.0,2.0,8.6,Car,11.0,5.0,17.0,2.0,Master,True,48.5,3.0
854.0,Other,33.0,Single,Senior,11.0,IT,Part-Time,5.0,2.0,2.9,3.0,1.0,7.6,Public Transport,7.0,3.0,22.0,7.0,Master,True,45.5,3.0
855.0,Male,50.0,Married,Senior,3.0,,Full-Time,3.0,3.0,2.7,1.0,1.0,7.3,Car,22.0,9.0,19.0,6.0,Master,True,41.5,3.0
856.0,Female,38.0,Single,Mid,16.0,Operations,Part-Time,5.0,4.0,2.4,4.0,1.0,5.2,Public Transport,13.0,5.0,14.0,0.0,Master,True,38.0,3.0
862.0,Female,32.0,Married,Senior,3.0,Operations,Full-Time,1.0,3.0,0.1,5.0,1.0,8.2,Car,24.0,3.0,23.0,7.0,Master,False,41.5,3.0
867.0,Female,,Married,Senior,2.0,HR,Full-Time,4.0,3.0,1.5,3.0,1.0,8.7,Public Transport,18.0,4.0,21.0,1.0,Master,False,41.0,3.0
872.0,Female,52.0,Married,Lead,24.0,Sales,Full-Time,2.0,4.0,1.0,1.0,1.0,6.7,Bike,9.0,10.0,21.0,4.0,Master,True,62.0,3.0
878.0,Female,47.0,Married,Mid,16.0,Sales,Contract,5.0,4.0,0.4,4.0,1.0,7.6,Car,22.0,8.0,14.0,0.0,Master,True,38.0,3.0
883.0,Male,43.0,Divorced,Lead,18.0,Operations,Full-Time,4.0,3.0,2.4,,1.0,6.7,Car,29.0,7.0,22.0,4.0,Master,False,59.0,3.0
884.0,Male,44.0,Married,Lead,22.0,IT,Full-Time,4.0,4.0,3.0,5.0,,6.6,Walk,1.0,7.0,20.0,7.0,Master,True,61.0,3.0
886.0,Male,38.0,Married,,2.0,Legal,Full-Time,1.0,4.0,2.5,5.0,1.0,8.6,Car,24.0,5.0,24.0,9.0,Master,False,41.0,3.0
890.0,Male,54.0,Married,Lead,4.0,IT,Full-Time,3.0,2.0,2.3,2.0,1.0,7.9,Car,22.0,10.0,23.0,9.0,Master,True,52.0,3.0
893.0,Male,35.0,Married,Senior,13.0,Sales,Full-Time,4.0,5.0,3.5,5.0,1.0,7.1,Public Transport,21.0,4.0,17.0,6.0,Master,False,46.5,3.0
900.0,Female,46.0,Married,Senior,11.0,Finance,Part-Time,2.0,5.0,4.2,2.0,2.0,6.8,Car,20.0,8.0,21.0,2.0,Master,False,45.5,3.0
907.0,Male,33.0,Married,Senior,6.0,Operations,Full-Time,1.0,4.0,1.8,1.0,2.0,6.8,Public Transport,5.0,3.0,25.0,9.0,Master,False,43.0,3.0
912.0,Female,46.0,,Senior,8.0,Customer Service,Full-Time,5.0,1.0,2.8,1.0,3.0,8.4,Bike,5.0,8.0,15.0,5.0,Master,False,44.0,3.0
916.0,Female,34.0,Married,Senior,12.0,Sales,Part-Time,1.0,5.0,0.7,3.0,1.0,5.1,Public Transport,11.0,4.0,15.0,4.0,Master,False,46.0,3.0
918.0,Female,29.0,Single,Mid,7.0,Legal,Part-Time,4.0,2.0,3.5,5.0,1.0,6.9,Car,10.0,2.0,15.0,0.0,Master,False,33.5,3.0
931.0,Male,52.0,Married,Lead,18.0,Operations,Part-Time,2.0,3.0,2.3,1.0,4.0,,Walk,2.0,10.0,26.0,1.0,Master,False,59.0,3.0
933.0,Male,31.0,Single,Senior,9.0,Finance,Full-Time,5.0,1.0,0.0,5.0,1.0,6.4,Public Transport,29.0,3.0,15.0,1.0,Master,False,44.5,3.0
935.0,Female,39.0,Single,Senior,2.0,Operations,Full-Time,3.0,4.0,3.2,2.0,1.0,6.7,Bike,9.0,5.0,20.0,1.0,Master,False,41.0,3.0
946.0,Female,33.0,Married,Senior,11.0,Finance,Full-Time,4.0,3.0,1.1,5.0,1.0,6.1,Car,28.0,3.0,19.0,6.0,Master,False,45.5,3.0
952.0,Other,33.0,Single,Senior,5.0,IT,Contract,5.0,1.0,2.4,1.0,1.0,6.5,Bike,5.0,3.0,20.0,2.0,Master,True,42.5,3.0
955.0,Female,43.0,Single,Senior,21.0,Marketing,Part-Time,5.0,2.0,0.9,4.0,3.0,6.7,Public Transport,19.0,7.0,19.0,7.0,Master,False,50.5,3.0
956.0,Female,42.0,Married,Lead,6.0,Operations,Contract,3.0,3.0,2.6,1.0,1.0,7.9,Car,19.0,6.0,25.0,4.0,Master,False,53.0,3.0
958.0,Male,,Married,Mid,11.0,IT,Full-Time,1.0,3.0,0.4,1.0,1.0,8.2,Car,22.0,4.0,13.0,0.0,Master,True,35.5,3.0
959.0,Other,38.0,Single,Senior,16.0,Marketing,Full-Time,5.0,3.0,1.8,1.0,4.0,7.5,Public Transport,15.0,5.0,18.0,9.0,Master,False,48.0,3.0
960.0,Other,33.0,Single,Senior,10.0,Operations,Full-Time,3.0,4.0,2.6,5.0,1.0,5.7,Bike,1.0,3.0,21.0,7.0,Master,False,45.0,3.0
973.0,Male,53.0,Married,Lead,29.0,IT,Full-Time,2.0,3.0,2.7,1.0,2.0,7.5,Car,23.0,10.0,28.0,4.0,Master,True,64.5,3.0
981.0,Male,31.0,Married,Senior,9.0,Operations,Part-Time,3.0,3.0,1.7,3.0,2.0,7.2,Public Transport,12.0,3.0,19.0,1.0,Master,False,44.5,3.0
982.0,Female,45.0,Married,Senior,23.0,Marketing,Full-Time,4.0,3.0,1.6,3.0,3.0,7.9,Public Transport,27.0,7.0,18.0,7.0,Master,False,51.5,3.0
983.0,Male,49.0,Divorced,Lead,22.0,Sales,Contract,2.0,5.0,1.7,1.0,2.0,7.1,Car,12.0,9.0,30.0,7.0,Master,True,61.0,3.0
990.0,,52.0,Married,Lead,13.0,HR,Part-Time,4.0,5.0,2.0,3.0,1.0,6.1,Car,29.0,10.0,30.0,8.0,Master,False,56.5,
994.0,Female,56.0,Married,Lead,3.0,IT,Full-Time,3.0,4.0,2.5,3.0,1.0,6.5,Public Transport,27.0,11.0,29.0,6.0,Master,True,,3.0
997.0,Other,47.0,Single,Senior,12.0,Legal,Full-Time,2.0,4.0,2.6,3.0,2.0,8.4,Car,15.0,8.0,17.0,4.0,Master,False,46.0,3.0
1000.0,Male,44.0,Married,,8.0,Finance,Part-Time,4.0,3.0,1.0,4.0,1.0,5.9,Car,13.0,7.0,18.0,3.0,Master,False,44.0,3.0
1006.0,Female,36.0,Married,Senior,8.0,Operations,Full-Time,5.0,2.0,3.5,5.0,1.0,7.9,Public Transport,6.0,4.0,16.0,8.0,Master,False,44.0,3.0
1016.0,Male,50.0,Married,Senior,3.0,Finance,Part-Time,5.0,2.0,2.5,2.0,1.0,6.4,Walk,2.0,9.0,,9.0,Master,False,41.5,3.0
1018.0,Male,25.0,Single,Mid,3.0,HR,Full-Time,5.0,4.0,2.4,5.0,1.0,6.1,Car,9.0,1.0,10.0,0.0,Master,False,31.5,3.0
1022.0,Male,36.0,Married,Mid,14.0,HR,Full-Time,1.0,3.0,1.7,4.0,1.0,8.7,Car,25.0,4.0,15.0,0.0,Master,False,37.0,3.0
,Male,35.0,Married,Senior,13.0,Operations,Full-Time,3.0,1.0,1.3,5.0,1.0,8.8,Public Transport,15.0,4.0,16.0,7.0,Master,False,46.5,3.0
1025.0,Female,33.0,Single,Senior,11.0,Operations,Full-Time,5.0,2.0,2.1,2.0,1.0,7.4,Car,27.0,3.0,23.0,8.0,Master,True,45.5,3.0
1030.0,Other,41.0,Single,Senior,16.0,Customer Service,Full-Time,3.0,3.0,2.3,1.0,,7.8,Car,14.0,6.0,16.0,4.0,Master,False,48.0,3.0
1033.0,Female,40.0,Married,Senior,17.0,Sales,Full-Time,1.0,3.0,2.4,3.0,1.0,8.6,Car,8.0,6.0,24.0,9.0,Master,False,48.5,3.0
1034.0,Male,38.0,Single,Senior,6.0,Finance,Full-Time,4.0,4.0,3.8,2.0,1.0,6.2,Public Transport,5.0,5.0,19.0,2.0,Master,False,43.0,3.0
1036.0,Male,43.0,Married,Mid,20.0,Finance,Full-Time,5.0,1.0,0.0,1.0,1.0,6.4,Car,28.0,7.0,14.0,0.0,Master,False,40.0,3.0
1041.0,Female,36.0,Single,Senior,9.0,Legal,Full-Time,4.0,2.0,0.5,1.0,2.0,8.3,Public Transport,14.0,4.0,16.0,8.0,Master,True,44.5,3.0
1044.0,Male,30.0,Married,Senior,8.0,Sales,Contract,1.0,1.0,1.3,1.0,2.0,7.7,Car,15.0,2.0,21.0,3.0,Master,False,44.0,3.0
1045.0,Male,34.0,Married,Senior,12.0,IT,Full-Time,3.0,3.0,1.5,1.0,1.0,7.9,Public Transport,10.0,4.0,19.0,5.0,Master,True,46.0,3.0
1056.0,Other,52.0,Single,Senior,14.0,HR,Full-Time,2.0,3.0,0.0,1.0,1.0,8.2,Walk,1.0,10.0,24.0,3.0,Master,False,47.0,3.0
1057.0,Male,,Married,Senior,14.0,IT,Full-Time,3.0,4.0,0.6,1.0,3.0,8.8,Public Transport,10.0,4.0,19.0,6.0,Master,True,47.0,3.0
1058.0,Female,57.0,Married,Lead,11.0,Finance,Full-Time,2.0,2.0,1.5,4.0,1.0,7.9,Public Transport,11.0,11.0,26.0,9.0,Master,False,55.5,3.0
1059.0,Female,53.0,Married,Lead,10.0,Operations,Full-Time,4.0,1.0,0.9,2.0,1.0,6.9,Car,15.0,10.0,29.0,7.0,Master,False,55.0,3.0
1062.0,Male,48.0,Divorced,Senior,24.0,Customer Service,Full-Time,3.0,2.0,1.7,4.0,1.0,6.2,Public Transport,21.0,8.0,23.0,4.0,Master,False,52.0,3.0
1065.0,Male,26.0,Single,Senior,3.0,Sales,Part-Time,1.0,4.0,3.4,1.0,1.0,6.7,Car,16.0,1.0,16.0,4.0,Master,False,41.5,3.0
2209.0,Male,38.0,Single,Senior,10.0,Finance,Full-Time,2.0,1.0,1.6,4.0,3.0,6.3,Public Transport,21.0,5.0,19.0,,Master,,45.0,3.0
2232.0,Male,53.0,Married,Lead,25.0,IT,Full-Time,2.0,5.0,2.4,5.0,2.0,6.2,Car,26.0,10.0,21.0,4.0,Master,True,62.5,3.0
2233.0,Other,31.0,Single,Senior,9.0,HR,Full-Time,2.0,1.0,0.6,5.0,1.0,6.3,Car,16.0,3.0,24.0,6.0,Master,True,44.5,3.0
2238.0,Male,60.0,,Lead,26.0,Finance,Full-Time,1.0,3.0,2.4,3.0,4.0,5.9,Bike,10.0,12.0,26.0,3.0,Master,,63.0,3.0
2240.0,Female,47.0,Married,Lead,18.0,IT,Full-Time,3.0,1.0,2.9,5.0,1.0,7.9,Bike,8.0,8.0,29.0,5.0,Master,True,59.0,3.0
2244.0,Male,38.0,Single,Senior,6.0,IT,Full-Time,1.0,2.0,4.1,4.0,1.0,6.5,Car,21.0,5.0,17.0,9.0,Master,True,43.0,3.0
2251.0,Male,38.0,Married,Senior,12.0,Finance,Full-Time,3.0,1.0,3.9,5.0,1.0,7.2,Motorbike,12.0,5.0,25.0,5.0,Master,False,46.0,3.0
2253.0,Female,30.0,Divorced,,8.0,Operations,Full-Time,1.0,3.0,2.1,4.0,2.0,7.3,Walk,2.0,2.0,15.0,9.0,Master,True,44.0,3.0
2262.0,Other,35.0,Single,Mid,7.0,IT,Full-Time,2.0,2.0,2.3,5.0,1.0,6.8,Public Transport,21.0,4.0,14.0,0.0,Master,True,33.5,3.0
2264.0,Female,48.0,Married,Senior,26.0,Legal,Contract,1.0,4.0,2.5,3.0,2.0,5.6,Public Transport,22.0,8.0,23.0,8.0,Master,False,53.0,3.0
2266.0,Male,58.0,Married,Lead,9.0,IT,Full-Time,4.0,2.0,2.8,5.0,3.0,7.0,Bike,10.0,12.0,,5.0,Master,True,54.5,3.0
2269.0,Male,39.0,Married,Mid,17.0,Legal,Full-Time,3.0,1.0,2.0,3.0,1.0,6.3,Motorbike,19.0,5.0,12.0,0.0,Master,True,38.5,
2299.0,Male,40.0,Married,Senior,18.0,IT,Full-Time,3.0,2.0,2.2,5.0,1.0,6.7,Public Transport,25.0,6.0,25.0,7.0,Bachelor,True,49.0,3.0
2318.0,Male,47.0,Married,Senior,8.0,Sales,Part-Time,2.0,,2.9,3.0,3.0,6.8,Bike,8.0,8.0,19.0,3.0,Bachelor,False,44.0,3.0
2321.0,Female,53.0,Married,Lead,10.0,Operations,Contract,1.0,1.0,2.4,4.0,1.0,6.7,Walk,2.0,10.0,23.0,3.0,Bachelor,,55.0,3.0
2330.0,Male,36.0,Divorced,Senior,4.0,Operations,Part-Time,2.0,3.0,1.9,2.0,1.0,5.8,Public Transport,11.0,4.0,19.0,3.0,Bachelor,True,42.0,3.0
2342.0,Female,34.0,Married,Mid,12.0,Legal,Full-Time,4.0,1.0,2.5,4.0,1.0,5.9,Car,26.0,4.0,14.0,0.0,Bachelor,False,36.0,3.0
2355.0,Male,29.0,Single,Senior,7.0,HR,Part-Time,4.0,1.0,2.0,3.0,3.0,6.4,Public Transport,5.0,2.0,22.0,7.0,Bachelor,True,43.5,3.0
2367.0,Male,39.0,Married,Mid,2.0,IT,Part-Time,1.0,4.0,2.1,5.0,2.0,7.3,Bike,,5.0,10.0,0.0,Bachelor,True,31.0,3.0
2372.0,Male,33.0,,Senior,11.0,Finance,Full-Time,4.0,4.0,2.9,4.0,5.0,8.2,Walk,1.0,3.0,16.0,9.0,Bachelor,True,45.5,3.0
2382.0,Male,,Single,Mid,2.0,Legal,Full-Time,2.0,4.0,1.0,5.0,1.0,5.1,Motorbike,5.0,2.0,12.0,0.0,Bachelor,False,31.0,3.0
2386.0,Female,,,Senior,24.0,Finance,Full-Time,2.0,1.0,2.4,5.0,1.0,6.3,Car,12.0,8.0,17.0,1.0,Bachelor,False,,3.0
2394.0,Female,47.0,Married,Mid,7.0,IT,Full-Time,3.0,1.0,1.8,1.0,2.0,6.3,Car,15.0,8.0,13.0,0.0,Bachelor,True,33.5,3.0
2397.0,Male,44.0,Married,Senior,16.0,Marketing,Full-Time,2.0,2.0,1.2,4.0,1.0,6.0,Public Transport,21.0,7.0,24.0,8.0,Bachelor,False,48.0,3.0
2406.0,Female,36.0,Married,Senior,14.0,Sales,Full-Time,1.0,1.0,1.7,5.0,1.0,6.5,Car,16.0,4.0,25.0,8.0,Bachelor,False,47.0,3.0
2415.0,Male,34.0,Single,Mid,7.0,Operations,Full-Time,3.0,4.0,0.2,4.0,4.0,7.7,Car,11.0,4.0,15.0,0.0,Bachelor,True,33.5,3.0
2417.0,Male,50.0,Married,Senior,20.0,IT,Full-Time,1.0,3.0,1.0,4.0,1.0,8.9,Public Transport,16.0,9.0,18.0,5.0,Bachelor,True,50.0,3.0
2424.0,Male,44.0,Single,Senior,22.0,IT,Full-Time,3.0,1.0,1.1,3.0,3.0,7.6,Public Transport,13.0,7.0,20.0,8.0,Bachelor,True,51.0,3.0
2460.0,Male,47.0,Married,Lead,22.0,IT,Contract,5.0,3.0,0.3,5.0,2.0,6.3,Car,24.0,8.0,25.0,7.0,Bachelor,True,61.0,3.0
2480.0,Female,29.0,Single,Mid,7.0,Finance,Full-Time,3.0,3.0,3.3,4.0,3.0,6.6,Walk,2.0,2.0,11.0,0.0,Bachelor,False,33.5,3.0
2488.0,Other,55.0,Single,Senior,23.0,IT,Full-Time,3.0,1.0,2.2,4.0,5.0,6.4,Bike,9.0,11.0,21.0,6.0,Bachelor,True,51.5,
2491.0,Male,39.0,Divorced,Senior,17.0,Finance,Full-Time,1.0,1.0,1.9,4.0,1.0,7.6,Car,11.0,5.0,20.0,1.0,Bachelor,False,48.5,3.0
2507.0,Female,37.0,Married,Mid,9.0,Marketing,Full-Time,4.0,1.0,2.6,4.0,3.0,5.5,Car,9.0,5.0,13.0,0.0,Bachelor,False,34.5,3.0
2514.0,Female,33.0,Single,Mid,9.0,Marketing,Full-Time,1.0,3.0,3.5,5.0,1.0,7.7,Public Transport,15.0,3.0,12.0,0.0,Bachelor,True,34.5,3.0
2523.0,Male,31.0,Married,Senior,7.0,Operations,Full-Time,1.0,2.0,2.1,5.0,1.0,5.9,Public Transport,20.0,3.0,18.0,2.0,Bachelor,False,43.5,3.0
2524.0,Male,34.0,Married,Mid,12.0,IT,Full-Time,2.0,3.0,3.0,5.0,3.0,8.5,Car,21.0,4.0,11.0,0.0,Bachelor,True,36.0,3.0
